,Gas Limitation, Permission Check, Inappropriate Logic, Specialized DApp Features, Version Gap, Inappropriate Standard, Smells,,,,,,,,,,,,,
31537, ,,,,,,,,,,,,,,,,,,,
31545, ,,,,,,,,,,,,,,,,,,,
31563, ,,,,,,,,,,,,,,,,,,,
31567, ,,,,,,,,,,,,,,,,,,,
31580, ,,,,,,,,,,,,,,,,,,,
31588, ,,,,,,,,,,,,,,,,,,,
31608, ,,,,,,,,,,,,,,,,,,,
31611, ,,,,,,,,,,,,,,,,,,,
3161, ,,,,,,,,,,,,,,,,,,,
31620, ,,,,,,,,,,,,,,,,,,,
31624, ,,,,,,,,,,,,,,,,,,,
31625, ,,,,,,,,,,,,,,,,,,,
31637, ,,,,,,,,,,,,,,,,,,,
31659, ,,,,,,,,,,,,,,,,,,,
3165, ,,,,,,,,,,,,,,,,,,,
31685, ,,,,,,,,,,,,,,,,,,,
31694, ,,,,,,,,,,,,,,,,,,,
31699, ,,,,,,,,,,,,,,,,,,,
3169, ,,,,,,,,,,,,,,,,,,,
3170, ,,,,,,,,,,,,,,,,,,,
31711, ,,,,,,,,,,,,,,,,,,,
31722, ,,,,,,,,,,,,,,,,,,,
31747, ,,,,,,,,,,,,,,,,,,,
31750, ,,,,,,,,,,,,,,,,,,,
31753, ,,,,,,,,,,,,,,,,,,,
31770, ,,,,,,,,,,,,,,,,,,,
31776, ,,,,,,,,,,,,,,,,,,,
31781, ,,,,,,,,,,,,,,,,,,,
31786, ,,,,,,,,,,,,,,,,,,,
31789, ,,,,,,,,,,,,,,,,,,,
3180, ,,,,,,,,,,,,,,,,,,,
31815, ,,,,,,,,,,,,,,,,,,,
31826, ,,,,,,,,,,,,,,,,,,,
31834, ,,,,,,,,,,,,,,,,,,,
31840, ,,,,,,,,,,,,,,,,,,,
31842,Y,,,,,,,,,,,,,,,,,,,
31853, ,Y,,,,,,,,,,,,,,,,,,
3185, ,,,,,,,,,,,,,,,,,,,
31860, ,Y,,,,,,,,,,,,,,,,,,
31862, ,,,,,,,,,,,,,,,,,,,
31871, ,,,,,,,,,,,,,,,,,,,
3187, ,,,,,,,,,,,,,,,,,,,
31881, ,,,,,,,,,,,,,,,,,,,
31884, ,,,,,,,,,,,,,,,,,,,
31885, ,,,,,,,,,,,,,,,,,,,
31892, ,,,,,,,,,,,,,,,,,,,
31903, ,,,,,,,,,,,,,,,,,,,
31909, ,,,,,,,,,,,,,,,,,,,
31911, ,,,,,,,,,,,,,,,,,,,
31928, ,,,,,,,,,,,,,,,,,,,
31932, ,,,,,,,,,,,,,,,,,,,
31933, ,,,,,,,,,,,,,,,,,,,
31968, ,,,,,,,,,,,,,,,,,,,
31975, ,,,,,,,,,,,,,,,,,,,
31984, ,,,,,,,,,,,,,,,,,,,
32003, ,,,,,,,,,,,,,,,,,,,
32019, ,,,,,,,,,,,,,,,,,,,
32027, ,,,,,,,,,,,,,,,,,,,
32032, ,,,,,,,,,,,,,,,,,,,
32034, ,,,,,Y,,,,,,,,,,,,,,
32035, ,,,,,,,,,,,,,,,,,,,
32049, ,,,,,,,,,,,,,,,,,,,
3204, ,,,,,,,,,,,,,,,,,,,
32071, ,,,,,,,,,,,,,,,,,,,
32078, ,,,,,,,,,,,,,,,,,,,
32082, ,,,,,,,,,,,,,,,,,,,
32087, ,,,,,,,,,,,,,,,,,,,
32106, ,,,,,,,,,,,,,,,,,,,
32108, ,,,,,,,,,,,,,,,,,,,
32123, ,,,,,,,,,,,,,,,,,,,
3212, ,,,,,,,,,,,,,,,,,,,
32130, ,,,,,,,,,,,,,,,,,,,
32138, ,,,,,,,,,,,,,,,,,,,
32143, ,,,,,,,,,,,,,,,,,,,
32144, ,,,,,,,,,,,,,,,,,,,
32153, ,,,,,,,,,,,,,,,,,,,
32169, ,,,,,,,,,,,,,,,,,,,
3217, ,,,,,,,,,,,,,,,,,,,
32183, ,,,,,,,,,,,,,,,,,,,
32184, ,,,,,,,,,,,,,,,,,,,
32189, ,,,,,,,,,,,,,,,,,,,
32197, ,,Y,,,,,,,,,,,,,,,,,
32203, ,,,,,,,,,,,,,,,,,,,
32208, ,,,,,,,,,,,,,,,,,,,
32231, ,,,,,,,,,,,,,,,,,,,
32232, ,,,,,,,,,,,,,,,,,,,
3223, ,,,,,,,,,,,,,,,,,,,
32240, ,,,,,,,,,,,,,,,,,,,
32242, ,,,,,,,,,,,,,,,,,,,
32250, ,,,,,,,,,,,,,,,,,,,
32266, ,,,,,,,,,,,,,,,,,,,
32273, ,,,,,,,,,,,,,,,,,,,
32274, ,,,,,,,,,,,,,,,,,,,
3227, ,,,,,,,,,,,,,,,,,,,
32287, ,,,,,,,,,,,,,,,,,,,
3229, ,,,,,,,,,,,,,,,,,,,
32306, ,,,,,,,,,,,,,,,,,,,
32314, ,,,,,,,,,,,,,,,,,,,
32315, ,,,,,,,,,,,,,,,,,,,
32318, ,,,,,,,,,,,,,,,,,,,
32343, ,,,Y,,,Hard Code Address,,,,,,,,,,,,,
32353, ,,,Y,,,High Gas Consumption Function Type,,,,,,,,,,,,,
32360, ,,,,,,,,,,,,,,,,,,,
32373, ,,,,,,,,,,,,,,,,,,,
32374, ,,Y,,,,,,,,,,,,,,,,,
32381, ,,,,,,,,,,,,,,,,,,,
32395, ,,,,,,,,,,,,,,,,,,,
32407, ,,,,,,,,,,,,,,,,,,,
32417, ,,,,,,,,,,,,,,,,,,,
32419,Y,,,,,,,,,,,,,,,,,,,
3241, ,,,,,,,,,,,,,,,,,,,
32422, ,,,,,,,,,,,,,,,,,,,
32423, ,,,,,,,,,,,,,,,,,,,
32443, ,,,,,,,,,,,,,,,,,,,
32445, ,,,,,,,,,,,,,,,,,,,
32448, ,,,,,,,,,,,,,,,,,,,
32450, ,,,,,,,,,,,,,,,,,,,
32451, ,,,,,,,,,,,,,,,,,,,
32469, ,,,,,,,,,,,,,,,,,,,
32470, ,,,,,,,,,,,,,,,,,,,
32472, ,,,,,,,,,,,,,,,,,,,
32474, ,,,,,,,,,,,,,,,,,,,
32481, ,,,,,,,,,,,,,,,,,,,
32482, ,,,,,,,,,,,,,,,,,,,
32490, ,,,,,,,,,,,,,,,,,,,
32494, ,,,,,,,,,,,,,,,,,,,
3249, ,,,,,,,,,,,,,,,,,,,
324, ,,,,,,,,,,,,,,,,,,,
32502, ,,,,,,,,,,,,,,,,,,,
32503, ,,,,,,,,,,,,,,,,,,,
32507, ,,,,,,,,,,,,,,,,,,,
32521,Y,,,,,,,,,,,,,,,,,,,
32544, ,,,,,,,,,,,,,,,,,,,
32550, ,,,,,,,,,,,,,,,,,,,
32574, ,,,,,,,,,,,,,,,,,,,
32580, ,,,,,,,,,,,,,,,,,,,
32589,Y,,,,,,,,,,,,,,,,,,,
32595, ,,,,,,,,,,,,,,,,,,,
32597, ,,Y,,,,,,,,,,,,,,,,,
32599, ,,,Y,,,Block Info Dependency,,,,,,,,,,,,,
32601, ,,,,,,,,,,,,,,,,,,,
32604, ,,,,,,,,,,,,,,,,,,,
32610, ,,,,,,,,,,,,,,,,,,,
32619, ,,,,,,,,,,,,,,,,,,,
3261, ,,,,,,,,,,,,,,,,,,,
32627, ,,,,,,,,,,,,,,,,,,,
32639, ,,,,,,,,,,,,,,,,,,,
32653, ,,,,,,,,,,,,,,,,,,,
32667, ,,,,,,,,,,,,,,,,,,,
32672, ,,,,,,,,,,,,,,,,,,,
32675, ,,,,,,,,,,,,,,,,,,,
32679, ,,,,,,,,,,,,,,,,,,,
32692, ,,,,,,,,,,,,,,,,,,,
32693, ,,,,,,,,,,,,,,,,,,,
32699, ,,,,,,,,,,,,,,,,,,,
32709, ,,,,,,,,,,,,,,,,,,,
3270, ,,,,,,,,,,,,,,,,,,,
32710, ,,,,,,,,,,,,,,,,,,,
32728, ,,,,,,,,,,,,,,,,,,,
32734, ,,,,,,,,,,,,,,,,,,,
32738, ,,,,,,,,,,,,,,,,,,,
32741, ,,,,,Y,Unmatched ERC-20 Token,,,,,,,,,,,,,
32747, ,,,,,,,,,,,,,,,,,,,
32750, ,,,,,,,,,,,,,,,,,,,
32752, ,,,,,,,,,,,,,,,,,,,
32755, ,,,,,,,,,,,,,,,,,,,
32772, ,,,,,,,,,,,,,,,,,,,
32773, ,,,,,,,,,,,,,,,,,,,
32783, ,,,,,,,,,,,,,,,,,,,
32798, ,,,,,,,,,,,,,,,,,,,
3279, ,,,,,,,,,,,,,,,,,,,
32800, ,,,,,,,,,,,,,,,,,,,
32809, ,,,,,,,,,,,,,,,,,,,
32850, ,,,,,,,,,,,,,,,,,,,
32851, ,,,,,,,,,,,,,,,,,,,
32856, ,,,,,,,,,,,,,,,,,,,
32864, ,,,,,,,,,,,,,,,,,,,
32867, ,,,,,,,,,,,,,,,,,,,
32871, ,,,,,,,,,,,,,,,,,,,
32878, ,,,,,,,,,,,,,,,,,,,
32881, ,,,,,,,,,,,,,,,,,,,
32888, ,,,Y,,,,,,,,,,,,,,,,
32889, ,,,,,,,,,,,,,,,,,,,
32890, ,,,,,,,,,,,,,,,,,,,
32896, ,,,,,,,,,,,,,,,,,,,
3289, ,,,,,,,,,,,,,,,,,,,
32901,Y,,,,,,,,,,,,,,,,,,,
32903, ,,,,,,,,,,,,,,,,,,,
32910, ,,,Y,,,,,,,,,,,,,,,,
32916, ,,,,,,,,,,,,,,,,,,,
32918, ,,,,,,,,,,,,,,,,,,,
32928, ,,,,,,,,,,,,,,,,,,,
3292, ,,,,,,,,,,,,,,,,,,,
32931, ,,,,,,,,,,,,,,,,,,,
32933, ,,,,,,,,,,,,,,,,,,,
32946, ,,,,,,,,,,,,,,,,,,,
32959, ,,,,,,,,,,,,,,,,,,,
32975, ,,,,,,,,,,,,,,,,,,,
32981, ,,,,,,,,,,,,,,,,,,,
32982,Y,,,,,,,,,,,,,,,,,,,
32986, ,,,,,,,,,,,,,,,,,,,
32989, ,,,,,,,,,,,,,,,,,,,
32990, ,,,,,,,,,,,,,,,,,,,
32992, ,,,,,,,,,,,,,,,,,,,
32997, ,,,,,,,,,,,,,,,,,,,
33004, ,,,,,,,,,,,,,,,,,,,
33009, ,,,,,,,,,,,,,,,,,,,
33011, ,,,,,,,,,,,,,,,,,,,
33019, ,,,,,,,,,,,,,,,,,,,
3301, ,,,,,,,,,,,,,,,,,,,
33022, ,,,,,,,,,,,,,,,,,,,
33025, ,,,,,,,,,,,,,,,,,,,
33026,Y,,,,,,,,,,,,,,,,,,,
33030, ,Y,,Y,,,DoS Under External Influence,,,,,,,,,,,,,
3305, ,,,,,,,,,,,,,,,,,,,
33063, ,,,,,,,,,,,,,,,,,,,
33065, ,,,,,,,,,,,,,,,,,,,
33074, ,,,,,,,,,,,,,,,,,,,
33078, ,,,,,,,,,,,,,,,,,,,
33079, ,,,,,,,,,,,,,,,,,,,
33081, ,,,,,,,,,,,,,,,,,,,
33102, ,,,,,,,,,,,,,,,,,,,
33106, ,,,,,,,,,,,,,,,,,,,
33107,Y,,,,,,,,,,,,,,,,,,,
33112, ,,,,,,,,,,,,,,,,,,,
33116, ,,,,,,,,,,,,,,,,,,,
33120, ,,,,,,,,,,,,,,,,,,,
3312, ,,,,,,,,,,,,,,,,,,,
33137, ,,,,,,,,,,,,,,,,,,,
3313, ,,,,,,,,,,,,,,,,,,,
33143, ,,,,,,,,,,,,,,,,,,,
33150, ,,,,,,,,,,,,,,,,,,,
33154, ,,,,,,,,,,,,,,,,,,,
33155, ,,,,,,,,,,,,,,,,,,,
33157, ,,,,,,,,,,,,,,,,,,,
33163, ,,,,,,,,,,,,,,,,,,,
33164, ,,,,,,,,,,,,,,,,,,,
33166, ,,,,,,,,,,,,,,,,,,,
33171, ,,,,,,,,,,,,,,,,,,,
33191, ,,,,,Y,,,,,,,,,,,,,,
33211, ,,,,,,,,,,,,,,,,,,,
33219, ,,Y,,,,,,,,,,,,,,,,,
33224, ,,,,,,,,,,,,,,,,,,,
33231, ,,,,,,,,,,,,,,,,,,,
33234, ,,,,,,,,,,,,,,,,,,,
33237, ,,,,,,,,,,,,,,,,,,,
33250, ,,,,,,,,,,,,,,,,,,,
33255, ,,,,,,,,,,,,,,,,,,,
33260, ,,,,,,,,,,,,,,,,,,,
33261, ,,,,,,,,,,,,,,,,,,,
33262, ,,,,,,,,,,,,,,,,,,,
33265, ,,,,,,,,,,,,,,,,,,,
33272, ,,,,,,,,,,,,,,,,,,,
33273, ,,,,,,,,,,,,,,,,,,,
33275, ,,,,,,,,,,,,,,,,,,,
33286, ,,,,,,,,,,,,,,,,,,,
33298, ,,,,,,,,,,,,,,,,,,,
33300, ,,,,,,,,,,,,,,,,,,,
33307, ,,,,,,,,,,,,,,,,,,,
33319, ,,,,,,,,,,,,,,,,,,,
33336, ,,,,,,,,,,,,,,,,,,,
33350, ,,,,,,,,,,,,,,,,,,,
33362, ,,,Y,,,Misleading Data Location,,,,,,,,,,,,,
33363, ,,,,,,,,,,,,,,,,,,,
33371, ,,,,,,,,,,,,,,,,,,,
33372, ,,,,,,,,,,,,,,,,,,,
33375, ,,,,,,,,,,,,,,,,,,,
33376,Y,,Y,,,Y,,,,,,,,,,,,,,
33383, ,,,,,,,,,,,,,,,,,,,
33384, ,,,,,,,,,,,,,,,,,,,
3338, ,,,,,,,,,,,,,,,,,,,
33406, ,,,,,,,,,,,,,,,,,,,
33407, ,,,,,,,,,,,,,,,,,,,
33409, ,,,,,,,,,,,,,,,,,,,
33416, ,,,,,,,,,,,,,,,,,,,
33418, ,,,,,,,,,,,,,,,,,,,
33429, ,,,,,,,,,,,,,,,,,,,
33437, ,,,,,,,,,,,,,,,,,,,
33442, ,,,,,,,,,,,,,,,,,,,
33446, ,,,,,,,,,,,,,,,,,,,
33455, ,,,,,,,,,,,,,,,,,,,
33463, ,,,,,,,,,,,,,,,,,,,
33464, ,,,,,,,,,,,,,,,,,,,
33465, ,,,Y,,,Missing Interrupter,,,,,,,,,,,,,
33471, ,,,,,,,,,,,,,,,,,,,
33473, ,,,,,,,,,,,,,,,,,,,
33475, ,,,,,,,,,,,,,,,,,,,
33476, ,,,,,,,,,,,,,,,,,,,
33478, ,,,,,,,,,,,,,,,,,,,
3347, ,,,,,,,,,,,,,,,,,,,
33481, ,,,,,,,,,,,,,,,,,,,
33492, ,,,,,,,,,,,,,,,,,,,
33517, ,,,,,,,,,,,,,,,,,,,
3351, ,,,,,,,,,,,,,,,,,,,
33524, ,,,,,,,,,,,,,,,,,,,
33534, ,,,,,,,,,,,,,,,,,,,
33539, ,,,,,,,,,,,,,,,,,,,
33551, ,,,,,,,,,,,,,,,,,,,
33557, ,,,,,,,,,,,,,,,,,,,
33567, ,,,,,,,,,,,,,,,,,,,
33581, ,,,,,,,,,,,,,,,,,,,
33583, ,,,,,,,,,,,,,,,,,,,
33590, ,,,,,,,,,,,,,,,,,,,
33592, ,,,,,,,,,,,,,,,,,,,
33597, ,,,,,,,,,,,,,,,,,,,
33598, ,,,,,,,,,,,,,,,,,,,
33601, ,,,,,,,,,,,,,,,,,,,
33605,Y,,,,,,,,,,,,,,,,,,,
3360, ,,,,,,,,,,,,,,,,,,,
33610, ,,,,,,,,,,,,,,,,,,,
33619, ,,,,,,,,,,,,,,,,,,,
33625, ,,,,,,,,,,,,,,,,,,,
33626, ,,,,,,,,,,,,,,,,,,,
33627, ,,,,,,,,,,,,,,,,,,,
3363, ,,,,,,,,,,,,,,,,,,,
33640, ,,,,,,,,,,,,,,,,,,,
33651, ,,,,,,,,,,,,,,,,,,,
33653, ,,Y,,,,,,,,,,,,,,,,,
33661, ,,,,,,,,,,,,,,,,,,,
33662, ,,,,,,,,,,,,,,,,,,,
33664, ,,,,,,,,,,,,,,,,,,,
33667, ,,,,,,,,,,,,,,,,,,,
33671, ,,,,,,,,,,,,,,,,,,,
33674, ,,,,,,,,,,,,,,,,,,,
33676, ,,,,,Y,Unmatched ERC-20 standard,,,,,,,,,,,,,
33694, ,,,,,,,,,,,,,,,,,,,
33695, ,,,,,,,,,,,,,,,,,,,
33703, ,,,,,,,,,,,,,,,,,,,
33705, ,,,,,,,,,,,,,,,,,,,
33706, ,,,,,,,,,,,,,,,,,,,
33709, ,,,,,,,,,,,,,,,,,,,
3371, ,,,,,,,,,,,,,,,,,,,
33724, ,Y,,,,,,,,,,,,,,,,,,
33736, ,,,,,,,,,,,,,,,,,,,
3373,Y,,,,,,,,,,,,,,,,,,,
33741, ,,,,,,,,,,,,,,,,,,,
33744,Y,,,,,,,,,,,,,,,,,,,
33748, ,,,,,,,,,,,,,,,,,,,
33750, ,,,,,,,,,,,,,,,,,,,
33755, ,,,,,,,,,,,,,,,,,,,
33760, ,,,,,,,,,,,,,,,,,,,
33776, ,,,,,,,,,,,,,,,,,,,
33778, ,,,,,,,,,,,,,,,,,,,
33779, ,,,,,,,,,,,,,,,,,,,
33789, ,,,,,,,,,,,,,,,,,,,
33792, ,,,,,,,,,,,,,,,,,,,
33793, ,,,,,,,,,,,,,,,,,,,
33798, ,,,,,,,,,,,,,,,,,,,
33801, ,,,,,,,,,,,,,,,,,,,
33811, ,,,,,,,,,,,,,,,,,,,
33825, ,,,,,,,,,,,,,,,,,,,
33832, ,,,,,,,,,,,,,,,,,,,
33837,Y,,,,,,,,,,,,,,,,,,,
33838, ,,,,,,,,,,,,,,,,,,,
33846, ,,,,,,,,,,,,,,,,,,,
33851,Y,,,Y,,,,,,,,,,,,,,,,
33867, ,,,,,,,,,,,,,,,,,,,
33878, ,,,,,,,,,,,,,,,,,,,
33898, ,,,,,,,,,,,,,,,,,,,
3389, ,,,,,,,,,,,,,,,,,,,
33900, ,,,,,,,,,,,,,,,,,,,
33903, ,,,Y,,,Misleading Data Location,,,,,,,,,,,,,
33914, ,,,,,,,,,,,,,,,,,,,
33923, ,,,,,,,,,,,,,,,,,,,
33926, ,,,,,,,,,,,,,,,,,,,
3393, ,,,,,,,,,,,,,,,,,,,
33946, ,,,,,,,,,,,,,,,,,,,
33952, ,,,,,,,,,,,,,,,,,,,
33954, ,,,,,,,,,,,,,,,,,,,
33963, ,,,,,Y,,,,,,,,,,,,,,
33974, ,,,,,,,,,,,,,,,,,,,
33980, ,,,,,,,,,,,,,,,,,,,
33988, ,,,,,,,,,,,,,,,,,,,
33991, ,,,,,,,,,,,,,,,,,,,
33998, ,,,,,,,,,,,,,,,,,,,
3399, ,,,,,,,,,,,,,,,,,,,
3400, ,,,,,,,,,,,,,,,,,,,
34019, ,,,,,Y,,,,,,,,,,,,,,
34024, ,,,,,,,,,,,,,,,,,,,
34033,Y,,,,,Y,,,,,,,,,,,,,,
34050, ,,,,,,,,,,,,,,,,,,,
34058, ,,,,,,,,,,,,,,,,,,,
34063, ,,,Y,,,Missing Interrupter,,,,,,,,,,,,,
34071, ,,,,,,,,,,,,,,,,,,,
34073, ,,,,,,,,,,,,,,,,,,,
34077,Y,,,,,,,,,,,,,,,,,,,
34093, ,,,,,,,,,,,,,,,,,,,
34095, ,,,,,,,,,,,,,,,,,,,
34097, ,,,,,,,,,,,,,,,,,,,
34101,Y,,,,,,,,,,,,,,,,,,,
34106, ,,,,,,,,,,,,,,,,,,,
34108, ,,,,,,,,,,,,,,,,,,,
34115, ,,Y,,,,,,,,,,,,,,,,,
3411, ,,,,,,,,,,,,,,,,,,,
34134, ,,,,,,,,,,,,,,,,,,,
34143, ,,,,,,,,,,,,,,,,,,,
34145, ,,,,Y,,Unspecified Compiler Version,,,,,,,,,,,,,
34149, ,,,,,,,,,,,,,,,,,,,
34151, ,,,,,,,,,,,,,,,,,,,
34160, ,,,Y,,,Unspecified Compiler Version,,,,,,,,,,,,,
34161, ,,,,,,,,,,,,,,,,,,,
34180, ,,,,,,,,,,,,,,,,,,,
34183, ,,,,,,,,,,,,,,,,,,,
3418, ,,,,,,,,,,,,,,,,,,,
34196, ,,,,,,,,,,,,,,,,,,,
34197, ,,,,,,,,,,,,,,,,,,,
34198, ,,,,,,,,,,,,,,,,,,,
34200, ,,,,,,,,,,,,,,,,,,,
34211, ,,,,,,,,,,,,,,,,,,,
34223, ,,,,,,,,,,,,,,,,,,,
34226, ,,,,,,,,,,,,,,,,,,,
34232, ,,,,,,,,,,,,,,,,,,,
34236, ,,,,,,,,,,,,,,,,,,,
34237, ,,,,,,,,,,,,,,,,,,,
34259, ,,,,,,,,,,,,,,,,,,,
34266, ,,,,,,,,,,,,,,,,,,,
34267, ,,,,,,,,,,,,,,,,,,,
34273, ,,,,,,,,,,,,,,,,,,,
34277, ,,,,,,,,,,,,,,,,,,,
34285, ,,,,,,,,,,,,,,,,,,,
342, ,,,,,,,,,,,,,,,,,,,
34306, ,,,,,,,,,,,,,,,,,,,
34308, ,,,,,,,,,,,,,,,,,,,
34319, ,,,,,,,,,,,,,,,,,,,
34325, ,Y,,,,,,,,,,,,,,,,,,
34327, ,,,,,,,,,,,,,,,,,,,
34330, ,,Y,,,,"DoS Under External Influence, Nested Call",,,,,,,,,,,,,
34339, ,,,,,,,,,,,,,,,,,,,
34348, ,,,,,,,,,,,,,,,,,,,
34349,Y,,,,,,,,,,,,,,,,,,,
34353, ,,,,,,,,,,,,,,,,,,,
34358, ,,,,,,,,,,,,,,,,,,,
34365, ,,,,,,,,,,,,,,,,,,,
34366, ,,,,,,,,,,,,,,,,,,,
34384, ,,,,,,,,,,,,,,,,,,,
34389, ,,,,,,,,,,,,,,,,,,,
34397, ,,,,,,,,,,,,,,,,,,,
34404, ,,,,,,,,,,,,,,,,,,,
34411, ,,,,,,,,,,,,,,,,,,,
34413, ,,,,,,,,,,,,,,,,,,,
34418, ,,,,,,,,,,,,,,,,,,,
34423, ,,,,,,,,,,,,,,,,,,,
34428, ,,,,,,,,,,,,,,,,,,,
34432, ,,,,,,,,,,,,,,,,,,,
34434, ,,,,,,,,,,,,,,,,,,,
34439, ,,,,,,,,,,,,,,,,,,,
34452, ,,,,,Y,,,,,,,,,,,,,,
34460, ,,,,,,,,,,,,,,,,,,,
34465, ,,,,,,,,,,,,,,,,,,,
34472, ,,,,,,,,,,,,,,,,,,,
34481, ,,,,,,,,,,,,,,,,,,,
34491, ,,,,,,,,,,,,,,,,,,,
34494, ,,,,,,,,,,,,,,,,,,,
34500, ,,,,,,,,,,,,,,,,,,,
34502, ,,,,,,,,,,,,,,,,,,,
34507, ,,,,,Y,,,,,,,,,,,,,,
34508, ,,,,,,,,,,,,,,,,,,,
34511, ,,,,Y,,Unspecified Compiler Version,,,,,,,,,,,,,
34515, ,,,,,,,,,,,,,,,,,,,
34524, ,Y,,,,Y,Unchecked External Calls,,,,,,,,,,,,,
34526, ,,,,,,,,,,,,,,,,,,,
34530, ,,,,,,,,,,,,,,,,,,,
34533, ,,,,,,,,,,,,,,,,,,,
34537, ,,,,,,,,,,,,,,,,,,,
34545, ,,,Y,,,Missing Interrupter,,,,,,,,,,,,,
34551, ,,,,,,,,,,,,,,,,,,,
34552, ,,,,,,,,,,,,,,,,,,,
34562, ,,,,,,,,,,,,,,,,,,,
34567, ,,,,,,,,,,,,,,,,,,,
34576, ,,,,,,,,,,,,,,,,,,,
34578, ,,,,,,,,,,,,,,,,,,,
3457, ,,,,,,,,,,,,,,,,,,,
34582, ,,,,,,,,,,,,,,,,,,,
34584, ,,,,,,,,,,,,,,,,,,,
34597, ,,,,,,,,,,,,,,,,,,,
34601, ,,,,,,,,,,,,,,,,,,,
34604, ,,,,,,,,,,,,,,,,,,,
34607, ,,,,,,,,,,,,,,,,,,,
34609, ,,,,,,,,,,,,,,,,,,,
34617, ,,,,,,,,,,,,,,,,,,,
34618, ,,,,,,,,,,,,,,,,,,,
3461, ,,,Y,,,,,,,,,,,,,,,,
34626, ,,,,,,,,,,,,,,,,,,,
34629, ,,,,,,,,,,,,,,,,,,,
34631, ,Y,,Y,,,Transaction State Dependency,,,,,,,,,,,,,
34652, ,,,,,,,,,,,,,,,,,,,
34654, ,,,,,,,,,,,,,,,,,,,
34663, ,,,,,,,,,,,,,,,,,,,
34674, ,,,,,,,,,,,,,,,,,,,
34677, ,,,,,,,,,,,,,,,,,,,
34679, ,,,,,,,,,,,,,,,,,,,
3467, ,,,,,,,,,,,,,,,,,,,
34687, ,,,,,,,,,,,,,,,,,,,
34689, ,,,,,,,,,,,,,,,,,,,
34704, ,,,Y,,,,,,,,,,,,,,,,
34709, ,,,,,,,,,,,,,,,,,,,
3470, ,,,,,,,,,,,,,,,,,,,
34710, ,,,,,,,,,,,,,,,,,,,
34717, ,,,,,,,,,,,,,,,,,,,
34723, ,,,,,,,,,,,,,,,,,,,
34727, ,,,,,,,,,,,,,,,,,,,
34732, ,,,,,,,,,,,,,,,,,,,
34737, ,,,,,,,,,,,,,,,,,,,
34741,Y,,,,,,,,,,,,,,,,,,,
34744, ,,,,,,,,,,,,,,,,,,,
34747, ,,,,Y,,Unspecified Compiler Version,,,,,,,,,,,,,
34753, ,,,,,,,,,,,,,,,,,,,
34758, ,,,,,,,,,,,,,,,,,,,
34765, ,,,,,,,,,,,,,,,,,,,
34769, ,,,,,,,,,,,,,,,,,,,
34774, ,,,,,,,,,,,,,,,,,,,
34775, ,,,,,,,,,,,,,,,,,,,
34777, ,,,,,,,,,,,,,,,,,,,
34786, ,,,,,,,,,,,,,,,,,,,
34793, ,,,,,,,,,,,,,,,,,,,
34809, ,,,,,,,,,,,,,,,,,,,
34824, ,,,,,,,,,,,,,,,,,,,
34825, ,,,,,,,,,,,,,,,,,,,
34835, ,,,,,,,,,,,,,,,,,,,
34852, ,,,,,,,,,,,,,,,,,,,
34854, ,,,,,,,,,,,,,,,,,,,
34858, ,,,,,,,,,,,,,,,,,,,
34870,Y,,,,,,,,,,,,,,,,,,,
3487, ,,,,,,,,,,,,,,,,,,,
34890, ,,,,,,,,,,,,,,,,,,,
34895, ,,,,,,,,,,,,,,,,,,,
34896,Y,,,,,,,,,,,,,,,,,,,
34902, ,,,Y,,,Missing Interrupter,,,,,,,,,,,,,
3490, ,,,,,,,,,,,,,,,,,,,
34920, ,,,,,,,,,,,,,,,,,,,
3494, ,,,,,,,,,,,,,,,,,,,
34954, ,,,,,,,,,,,,,,,,,,,
34956, ,,,,,,,,,,,,,,,,,,,
34957, ,,,,,,,,,,,,,,,,,,,
34961, ,,,,,,,,,,,,,,,,,,,
34963, ,,,,,,,,,,,,,,,,,,,
3505, ,,,,,,,,,,,,,,,,,,,
3511, ,,Y,,,,,,,,,,,,,,,,,
3514, ,,,,,,,,,,,,,,,,,,,
3524, ,,,,,,,,,,,,,,,,,,,
3559, ,,Y,,,,,,,,,,,,,,,,,
3561, ,,,,,,,,,,,,,,,,,,,
3574, ,,,,,,,,,,,,,,,,,,,
3576, ,,,,,,,,,,,,,,,,,,,
357, ,,,,,,,,,,,,,,,,,,,
3583, ,Y,,,,,,,,,,,,,,,,,,
3592, ,,,,,,,,,,,,,,,,,,,
3593, ,,,,,,,,,,,,,,,,,,,
3606, ,,,,,,,,,,,,,,,,,,,
3611, ,,,,,,,,,,,,,,,,,,,
3613, ,,,,,,,,,,,,,,,,,,,
3636, ,,,,,,,,,,,,,,,,,,,
3637, ,,,,,,,,,,,,,,,,,,,
3649, ,,,,,,,,,,,,,,,,,,,
3661, ,,,Y,,,Missing Interrupter,,,,,,,,,,,,,
3667, ,,,Y,,,,,,,,,,,,,,,,
3668, ,,,,,,,,,,,,,,,,,,,
3676, ,,,,,,,,,,,,,,,,,,,
367, ,,,,,,,,,,,,,,,,,,,
3681, ,,,,,,,,,,,,,,,,,,,
3691,Y,,,,,,,,,,,,,,,,,,,
3692, ,,,,,,,,,,,,,,,,,,,
3703, ,,,,,,,,,,,,,,,,,,,
3704, ,,,,,,,,,,,,,,,,,,,
3705, ,,,,,,,,,,,,,,,,,,,
3711, ,,,,,,,,,,,,,,,,,,,
3715, ,,,,,,,,,,,,,,,,,,,
